Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,name,Returns
1789.92,1793.87,1750.95,1760.54,1802447,0.0,0.0,2022-07-26,KotakBank,-33.93
1760.09,1760.09,1731.31,1753.04,3479645,0.0,0.0,2022-07-27,KotakBank,-7.5
1773.73,1830.75,1763.94,1827.4,2154401,0.0,0.0,2022-07-28,KotakBank,74.36
1836.54,1855.78,1802.56,1809.26,2387998,0.0,0.0,2022-07-29,KotakBank,-18.14
1813.91,1860.88,1810.91,1854.63,1655537,0.0,0.0,2022-08-01,KotakBank,45.37
1850.59,1891.86,1833.1,1883.47,3357606,0.0,0.0,2022-08-02,KotakBank,28.84
1873.87,1878.67,1838.89,1849.99,2535679,0.0,0.0,2022-08-03,KotakBank,-33.48
1855.48,1857.88,1813.16,1834.45,2361186,0.0,0.0,2022-08-04,KotakBank,-15.54
1843.64,1848.89,1821.55,1832.8,1664571,0.0,0.0,2022-08-05,KotakBank,-1.65
1828.9,1848.39,1815.71,1843.39,1555925,0.0,0.0,2022-08-08,KotakBank,10.59
1846.89,1848.14,1819.95,1827.25,1657327,0.0,0.0,2022-08-10,KotakBank,-16.14
1849.0,1856.65,1833.0,1853.5,2778338,1.1,0.0,2022-08-11,KotakBank,26.25
1860.0,1860.0,1836.5,1841.2,1396522,0.0,0.0,2022-08-12,KotakBank,-12.3
1850.45,1861.8,1838.55,1846.35,1313624,0.0,0.0,2022-08-16,KotakBank,5.15
1854.0,1854.0,1831.15,1839.7,3383334,0.0,0.0,2022-08-17,KotakBank,-6.65
1839.0,1912.0,1832.0,1904.5,3661316,0.0,0.0,2022-08-18,KotakBank,64.8
1919.0,1942.45,1871.0,1877.0,4563906,0.0,0.0,2022-08-19,KotakBank,-27.5
1826.95,1838.0,1811.3,1832.05,4162757,0.0,0.0,2022-08-22,KotakBank,-44.95
1824.0,1869.0,1820.0,1855.75,2214300,0.0,0.0,2022-08-23,KotakBank,23.7
1851.0,1873.95,1841.4,1867.6,1415625,0.0,0.0,2022-08-24,KotakBank,11.85
1875.1,1905.45,1856.15,1868.75,2204409,0.0,0.0,2022-08-25,KotakBank,1.15
1872.35,1927.0,1868.9,1902.05,3343088,0.0,0.0,2022-08-26,KotakBank,33.3
1858.0,1877.95,1845.0,1850.0,3639673,0.0,0.0,2022-08-29,KotakBank,-52.05
1864.85,1920.0,1857.0,1915.45,3885850,0.0,0.0,2022-08-30,KotakBank,65.45
1875.0,1925.5,1875.0,1902.85,4207842,0.0,0.0,2022-09-01,KotakBank,-12.6
1916.95,1929.0,1904.4,1918.85,3331376,0.0,0.0,2022-09-02,KotakBank,16.0
1911.0,1957.0,1911.0,1937.9,3806770,0.0,0.0,2022-09-05,KotakBank,19.05
1944.95,1949.95,1910.0,1915.7,2767854,0.0,0.0,2022-09-06,KotakBank,-22.2
1900.0,1915.1,1885.7,1908.25,1976258,0.0,0.0,2022-09-07,KotakBank,-7.45
1920.1,1938.0,1912.0,1930.05,2412183,0.0,0.0,2022-09-08,KotakBank,21.8
1950.0,1950.7,1916.5,1926.35,2817973,0.0,0.0,2022-09-09,KotakBank,-3.7
1925.0,1944.0,1917.75,1924.0,1483681,0.0,0.0,2022-09-12,KotakBank,-2.35
1933.0,1940.0,1920.15,1923.4,1584581,0.0,0.0,2022-09-13,KotakBank,-0.6
1892.0,1977.8,1892.0,1954.7,3742429,0.0,0.0,2022-09-14,KotakBank,31.3
1967.5,1987.2,1923.0,1934.15,3747498,0.0,0.0,2022-09-15,KotakBank,-20.55
1926.25,1980.0,1910.1,1930.3,5168822,0.0,0.0,2022-09-16,KotakBank,-3.85
1923.1,1940.0,1907.55,1929.5,1675912,0.0,0.0,2022-09-19,KotakBank,-0.8
1944.0,1961.7,1933.0,1939.75,1612730,0.0,0.0,2022-09-20,KotakBank,10.25
1927.0,1950.0,1898.4,1918.5,2238276,0.0,0.0,2022-09-21,KotakBank,-21.25
1905.55,1924.6,1881.2,1892.75,1857227,0.0,0.0,2022-09-22,KotakBank,-25.75
1870.1,1888.7,1841.9,1862.7,2613759,0.0,0.0,2022-09-23,KotakBank,-30.05
1836.0,1858.0,1816.65,1829.0,2285176,0.0,0.0,2022-09-26,KotakBank,-33.7
1832.2,1834.85,1792.05,1799.3,2740144,0.0,0.0,2022-09-27,KotakBank,-29.7
1790.0,1808.0,1775.1,1792.6,1771117,0.0,0.0,2022-09-28,KotakBank,-6.7
1802.0,1810.0,1759.75,1765.3,2799627,0.0,0.0,2022-09-29,KotakBank,-27.3
1768.0,1826.45,1757.7,1819.2,2804653,0.0,0.0,2022-09-30,KotakBank,53.9
1808.0,1813.0,1773.3,1783.9,2440064,0.0,0.0,2022-10-03,KotakBank,-35.3
1808.0,1827.8,1802.0,1822.25,1668922,0.0,0.0,2022-10-04,KotakBank,38.35
1825.0,1840.0,1811.85,1818.9,1748151,0.0,0.0,2022-10-06,KotakBank,-3.35
1810.5,1830.0,1802.2,1825.4,1063844,0.0,0.0,2022-10-07,KotakBank,6.5
1801.1,1821.75,1794.55,1808.25,1037722,0.0,0.0,2022-10-10,KotakBank,-17.15
1809.85,1809.85,1783.3,1787.9,1496718,0.0,0.0,2022-10-11,KotakBank,-20.35
1788.0,1813.0,1780.2,1810.2,1035118,0.0,0.0,2022-10-12,KotakBank,22.3
1805.0,1815.9,1793.0,1801.5,1172979,0.0,0.0,2022-10-13,KotakBank,-8.7
1828.0,1858.0,1822.5,1834.0,1670238,0.0,0.0,2022-10-14,KotakBank,32.5
1828.05,1862.2,1820.25,1858.15,1104283,0.0,0.0,2022-10-17,KotakBank,24.15
1867.45,1875.9,1855.1,1859.7,1609858,0.0,0.0,2022-10-18,KotakBank,1.55
1869.0,1877.45,1855.0,1869.35,913286,0.0,0.0,2022-10-19,KotakBank,9.65
1860.0,1882.95,1855.35,1863.55,1591107,0.0,0.0,2022-10-20,KotakBank,-5.8
1870.0,1925.0,1866.3,1902.65,3941971,0.0,0.0,2022-10-21,KotakBank,39.1
1902.5,1915.0,1890.0,1895.8,649081,0.0,0.0,2022-10-24,KotakBank,-6.85
1911.0,1911.6,1842.0,1846.6,3511650,0.0,0.0,2022-10-25,KotakBank,-49.2
1883.7,1888.0,1849.45,1865.0,4593492,0.0,0.0,2022-10-27,KotakBank,18.4
1874.0,1894.85,1871.05,1884.25,3048687,0.0,0.0,2022-10-28,KotakBank,19.25
1899.0,1912.0,1889.0,1901.95,1874348,0.0,0.0,2022-10-31,KotakBank,17.7
1908.0,1941.5,1903.4,1909.2,2545417,0.0,0.0,2022-11-01,KotakBank,7.25
1918.75,1920.0,1897.5,1909.95,1864081,0.0,0.0,2022-11-02,KotakBank,0.75
1904.8,1913.0,1893.6,1900.15,1591871,0.0,0.0,2022-11-03,KotakBank,-9.8
1906.0,1908.0,1894.3,1899.95,2081413,0.0,0.0,2022-11-04,KotakBank,-0.2
1908.0,1910.0,1871.65,1882.6,2624601,0.0,0.0,2022-11-07,KotakBank,-17.35
1898.0,1903.6,1880.7,1893.4,2322634,0.0,0.0,2022-11-09,KotakBank,10.8
1895.0,1915.0,1891.7,1912.15,2510124,0.0,0.0,2022-11-10,KotakBank,18.75
1933.0,1933.9,1890.9,1899.1,3424030,0.0,0.0,2022-11-11,KotakBank,-13.05
1902.85,1928.7,1901.0,1922.8,2142267,0.0,0.0,2022-11-14,KotakBank,23.7
1925.0,1933.3,1895.3,1912.4,1990292,0.0,0.0,2022-11-15,KotakBank,-10.4
1914.0,1968.65,1913.95,1965.9,6437651,0.0,0.0,2022-11-16,KotakBank,53.5
1963.8,1965.0,1943.25,1950.55,2408671,0.0,0.0,2022-11-17,KotakBank,-15.35
1960.95,1997.55,1947.9,1959.55,4272040,0.0,0.0,2022-11-18,KotakBank,9.0
1954.55,1954.55,1932.8,1944.1,1192610,0.0,0.0,2022-11-21,KotakBank,-15.45
1953.85,1953.85,1930.1,1939.75,1166755,0.0,0.0,2022-11-22,KotakBank,-4.35
1950.5,1961.5,1945.65,1953.35,2500563,0.0,0.0,2022-11-23,KotakBank,13.6
1954.5,1956.3,1933.05,1944.85,1400421,0.0,0.0,2022-11-24,KotakBank,-8.5
1949.0,1949.0,1920.0,1928.4,2097541,0.0,0.0,2022-11-25,KotakBank,-16.45
1916.0,1942.95,1916.0,1928.15,1564504,0.0,0.0,2022-11-28,KotakBank,-0.25
1931.6,1939.0,1923.25,1925.55,1363505,0.0,0.0,2022-11-29,KotakBank,-2.6
1939.0,1955.0,1916.0,1947.05,2950734,0.0,0.0,2022-11-30,KotakBank,21.5
1955.0,1961.75,1927.85,1934.3,2471005,0.0,0.0,2022-12-01,KotakBank,-12.75
1917.1,1934.9,1917.1,1930.8,1590968,0.0,0.0,2022-12-02,KotakBank,-3.5
1942.0,1943.95,1920.0,1938.45,1245509,0.0,0.0,2022-12-05,KotakBank,7.65
1920.55,1943.1,1920.55,1935.25,1366698,0.0,0.0,2022-12-06,KotakBank,-3.2
1932.5,1932.5,1905.5,1911.45,2362280,0.0,0.0,2022-12-07,KotakBank,-23.8
1898.9,1904.8,1877.1,1897.0,12619838,0.0,0.0,2022-12-08,KotakBank,-14.45
1914.0,1916.75,1879.25,1888.05,2648455,0.0,0.0,2022-12-09,KotakBank,-8.95
1865.0,1879.7,1863.0,1865.75,3281447,0.0,0.0,2022-12-12,KotakBank,-22.3
1863.75,1871.75,1858.2,1868.5,6939565,0.0,0.0,2022-12-13,KotakBank,2.75
1871.1,1875.95,1863.75,1873.2,3747141,0.0,0.0,2022-12-14,KotakBank,4.7
1875.55,1881.8,1854.9,1863.2,2041799,0.0,0.0,2022-12-15,KotakBank,-10.0
1854.7,1856.95,1835.2,1840.55,2487828,0.0,0.0,2022-12-16,KotakBank,-22.65
1840.55,1864.0,1840.5,1858.15,1713647,0.0,0.0,2022-12-19,KotakBank,17.6
1845.0,1861.95,1834.75,1847.1,1410586,0.0,0.0,2022-12-20,KotakBank,-11.05
1860.5,1860.95,1809.0,1814.6,2382869,0.0,0.0,2022-12-21,KotakBank,-32.5
1826.0,1835.0,1819.0,1826.05,1714093,0.0,0.0,2022-12-22,KotakBank,11.45
1815.95,1839.15,1811.95,1821.95,2102126,0.0,0.0,2022-12-23,KotakBank,-4.1
1821.95,1826.1,1794.2,1813.55,4746738,0.0,0.0,2022-12-26,KotakBank,-8.4
1822.65,1827.95,1807.0,1820.9,1548286,0.0,0.0,2022-12-27,KotakBank,7.35
1824.4,1831.4,1815.25,1820.1,1904268,0.0,0.0,2022-12-28,KotakBank,-0.8
1814.4,1820.0,1801.0,1818.75,2154490,0.0,0.0,2022-12-29,KotakBank,-1.35
1825.1,1838.0,1822.3,1827.25,2692688,0.0,0.0,2022-12-30,KotakBank,8.5
1827.8,1833.0,1816.45,1825.05,1125001,0.0,0.0,2023-01-02,KotakBank,-2.2
1822.25,1836.5,1821.0,1832.85,1663448,0.0,0.0,2023-01-03,KotakBank,7.8
1834.9,1834.9,1813.95,1820.75,1664104,0.0,0.0,2023-01-04,KotakBank,-12.1
1820.0,1832.8,1806.15,1820.3,1732618,0.0,0.0,2023-01-05,KotakBank,-0.45
1826.0,1826.0,1770.65,1786.8,3799655,0.0,0.0,2023-01-06,KotakBank,-33.5
1801.0,1816.0,1789.0,1811.9,3426868,0.0,0.0,2023-01-09,KotakBank,25.1
1808.55,1816.0,1788.9,1795.55,1474131,0.0,0.0,2023-01-10,KotakBank,-16.35
1800.0,1804.15,1784.1,1801.85,1603701,0.0,0.0,2023-01-11,KotakBank,6.3
1807.0,1807.0,1772.4,1779.5,3529605,0.0,0.0,2023-01-12,KotakBank,-22.35
1779.5,1787.3,1759.0,1780.3,3983197,0.0,0.0,2023-01-13,KotakBank,0.8
1787.0,1799.0,1780.0,1784.8,2118161,0.0,0.0,2023-01-16,KotakBank,4.5
1780.0,1801.95,1776.6,1797.65,2132394,0.0,0.0,2023-01-17,KotakBank,12.85
1802.95,1827.0,1796.0,1799.1,2835232,0.0,0.0,2023-01-18,KotakBank,1.45
1803.5,1803.5,1765.0,1767.3,4425644,0.0,0.0,2023-01-19,KotakBank,-31.8
1778.9,1778.9,1757.0,1762.9,4270294,0.0,0.0,2023-01-20,KotakBank,-4.4
1790.0,1799.65,1770.0,1783.75,7764627,0.0,0.0,2023-01-23,KotakBank,20.85
1792.7,1792.7,1748.75,1760.25,4159188,0.0,0.0,2023-01-24,KotakBank,-23.5
1757.0,1760.4,1733.0,1749.8,4280333,0.0,0.0,2023-01-25,KotakBank,-10.45
1752.1,1752.1,1704.0,1713.1,7516979,0.0,0.0,2023-01-27,KotakBank,-36.7
1713.1,1730.6,1683.85,1726.25,4939556,0.0,0.0,2023-01-30,KotakBank,13.15
1730.5,1738.6,1713.05,1731.0,4385384,0.0,0.0,2023-01-31,KotakBank,4.75
1745.0,1784.0,1720.75,1744.7,3652098,0.0,0.0,2023-02-01,KotakBank,13.7
1720.0,1768.0,1720.0,1761.75,4184470,0.0,0.0,2023-02-02,KotakBank,17.05
1770.6,1783.7,1745.2,1780.3,2675212,0.0,0.0,2023-02-03,KotakBank,18.55
1775.0,1778.25,1740.0,1747.0,3040209,0.0,0.0,2023-02-06,KotakBank,-33.3
1752.2,1780.0,1747.05,1775.4,3643187,0.0,0.0,2023-02-07,KotakBank,28.4
1778.8,1780.0,1761.1,1765.5,1446690,0.0,0.0,2023-02-08,KotakBank,-9.9
1767.95,1775.2,1747.95,1770.9,2163825,0.0,0.0,2023-02-09,KotakBank,5.4
1767.9,1778.65,1765.0,1772.05,1445942,0.0,0.0,2023-02-10,KotakBank,1.15
1775.1,1784.45,1761.65,1773.8,2389142,0.0,0.0,2023-02-13,KotakBank,1.75
1770.0,1777.0,1763.75,1770.35,1614893,0.0,0.0,2023-02-14,KotakBank,-3.45
1768.45,1790.0,1760.25,1785.5,2409292,0.0,0.0,2023-02-15,KotakBank,15.15
1794.0,1803.9,1783.55,1787.95,2291602,0.0,0.0,2023-02-16,KotakBank,2.45
1783.1,1791.4,1751.05,1759.25,2587909,0.0,0.0,2023-02-17,KotakBank,-28.7
1768.05,1768.05,1730.1,1737.3,3224839,0.0,0.0,2023-02-20,KotakBank,-21.95
1745.0,1745.0,1725.05,1730.2,2936934,0.0,0.0,2023-02-21,KotakBank,-7.1
1723.95,1726.1,1698.0,1700.55,3539149,0.0,0.0,2023-02-22,KotakBank,-29.65
1707.4,1713.75,1687.75,1707.15,2770110,0.0,0.0,2023-02-23,KotakBank,6.6
1713.0,1724.25,1694.0,1697.3,2080363,0.0,0.0,2023-02-24,KotakBank,-9.85
1698.3,1729.8,1690.8,1725.95,2343798,0.0,0.0,2023-02-27,KotakBank,28.65
1725.95,1741.4,1721.65,1729.25,4395098,0.0,0.0,2023-02-28,KotakBank,3.3
1729.25,1750.6,1726.0,1744.9,5613386,0.0,0.0,2023-03-01,KotakBank,15.65
1735.6,1746.35,1718.0,1721.7,4119935,0.0,0.0,2023-03-02,KotakBank,-23.2
1732.0,1765.0,1719.9,1751.0,3626269,0.0,0.0,2023-03-03,KotakBank,29.3
1756.3,1764.6,1741.45,1751.0,5186846,0.0,0.0,2023-03-06,KotakBank,0.0
1736.0,1744.3,1726.85,1740.2,5202608,0.0,0.0,2023-03-08,KotakBank,-10.8
1739.3,1744.55,1713.7,1716.7,6928316,0.0,0.0,2023-03-09,KotakBank,-23.5
1707.0,1713.5,1692.0,1699.3,4876144,0.0,0.0,2023-03-10,KotakBank,-17.4
1699.0,1723.3,1666.2,1673.9,8978938,0.0,0.0,2023-03-13,KotakBank,-25.4
1673.0,1677.55,1643.5,1648.25,14138986,0.0,0.0,2023-03-14,KotakBank,-25.65
1668.0,1688.0,1661.6,1665.95,4692363,0.0,0.0,2023-03-15,KotakBank,17.7
1670.0,1678.85,1648.2,1663.55,3632063,0.0,0.0,2023-03-16,KotakBank,-2.4
1679.6,1706.2,1671.15,1693.1,8928301,0.0,0.0,2023-03-17,KotakBank,29.55
1687.0,1702.95,1681.05,1699.65,4463937,0.0,0.0,2023-03-20,KotakBank,6.55
1707.55,1711.95,1692.0,1706.85,1805180,0.0,0.0,2023-03-21,KotakBank,7.2
1710.0,1713.2,1692.1,1705.15,3326099,0.0,0.0,2023-03-22,KotakBank,-1.7
1699.15,1700.0,1675.0,1679.7,5642151,0.0,0.0,2023-03-23,KotakBank,-25.45
1676.05,1708.95,1675.0,1692.15,5480609,0.0,0.0,2023-03-24,KotakBank,12.45
1700.65,1712.85,1693.1,1705.2,2837204,0.0,0.0,2023-03-27,KotakBank,13.05
1708.95,1709.8,1685.45,1698.9,2371652,0.0,0.0,2023-03-28,KotakBank,-6.3
1700.1,1727.0,1695.0,1721.05,2821000,0.0,0.0,2023-03-29,KotakBank,22.15
1725.5,1740.65,1721.0,1732.85,3565755,0.0,0.0,2023-03-31,KotakBank,11.8
1734.0,1752.2,1733.2,1745.7,2436866,0.0,0.0,2023-04-03,KotakBank,12.85
1745.0,1759.7,1739.05,1751.9,2526350,0.0,0.0,2023-04-05,KotakBank,6.2
1750.0,1761.45,1739.35,1757.1,1557355,0.0,0.0,2023-04-06,KotakBank,5.2
1757.15,1768.0,1749.65,1759.3,1253171,0.0,0.0,2023-04-10,KotakBank,2.2
1847.2,1859.0,1826.0,1846.5,9293763,0.0,0.0,2023-04-11,KotakBank,87.2
1842.0,1850.95,1831.5,1844.05,3408713,0.0,0.0,2023-04-12,KotakBank,-2.45
1838.0,1874.3,1831.0,1869.5,2924116,0.0,0.0,2023-04-13,KotakBank,25.45
1888.95,1913.8,1826.1,1895.15,10354299,0.0,0.0,2023-04-17,KotakBank,25.65
1900.95,1904.6,1885.9,1888.3,2972721,0.0,0.0,2023-04-18,KotakBank,-6.85
1888.3,1888.35,1876.15,1884.9,1876656,0.0,0.0,2023-04-19,KotakBank,-3.4
1884.3,1903.4,1872.05,1884.0,2322777,0.0,0.0,2023-04-20,KotakBank,-0.9
1882.0,1903.65,1877.15,1893.65,1671341,0.0,0.0,2023-04-21,KotakBank,9.65
1890.2,1902.0,1877.55,1897.25,2017406,0.0,0.0,2023-04-24,KotakBank,3.6
1902.0,1907.0,1877.0,1889.3,4738419,0.0,0.0,2023-04-25,KotakBank,-7.95
1877.5,1894.4,1863.35,1878.6,3159518,0.0,0.0,2023-04-26,KotakBank,-10.7
1876.9,1913.0,1876.85,1908.6,5061293,0.0,0.0,2023-04-27,KotakBank,30.0
1906.0,1943.3,1896.1,1938.05,4367612,0.0,0.0,2023-04-28,KotakBank,29.45
1918.0,1937.45,1890.0,1921.15,4605771,0.0,0.0,2023-05-02,KotakBank,-16.9
1919.0,1933.85,1912.7,1930.95,3449007,0.0,0.0,2023-05-03,KotakBank,9.8
1929.95,1951.1,1921.75,1947.6,3451579,0.0,0.0,2023-05-04,KotakBank,16.65
1952.15,1974.0,1915.5,1928.7,3484218,0.0,0.0,2023-05-05,KotakBank,-18.9
1935.9,1968.5,1921.0,1958.85,3870941,0.0,0.0,2023-05-08,KotakBank,30.15
1964.85,1970.0,1948.15,1954.3,3623075,0.0,0.0,2023-05-09,KotakBank,-4.55
1960.0,1964.0,1931.65,1958.7,3912439,0.0,0.0,2023-05-10,KotakBank,4.4
1970.0,1980.0,1951.85,1957.95,4411824,0.0,0.0,2023-05-11,KotakBank,-0.75
1954.0,1968.0,1943.65,1960.6,3217081,0.0,0.0,2023-05-12,KotakBank,2.65
1957.05,1977.0,1952.4,1973.0,2971692,0.0,0.0,2023-05-15,KotakBank,12.4
1978.0,1978.0,1938.0,1947.05,4569497,0.0,0.0,2023-05-16,KotakBank,-25.95
1949.8,1950.9,1895.55,1909.15,5482017,0.0,0.0,2023-05-17,KotakBank,-37.9
1924.0,1933.65,1911.2,1927.4,4145228,0.0,0.0,2023-05-18,KotakBank,18.25
1930.0,1946.85,1923.5,1941.65,3946927,0.0,0.0,2023-05-19,KotakBank,14.25
1945.0,1952.5,1923.65,1940.2,3400880,0.0,0.0,2023-05-22,KotakBank,-1.45
1940.2,1940.2,1915.0,1921.5,4335524,0.0,0.0,2023-05-23,KotakBank,-18.7
1921.95,1940.0,1897.4,1910.35,3557537,0.0,0.0,2023-05-24,KotakBank,-11.15
1918.0,1933.55,1907.55,1929.95,5966757,0.0,0.0,2023-05-25,KotakBank,19.6
1949.95,1949.95,1923.5,1945.05,3295412,0.0,0.0,2023-05-26,KotakBank,15.1
1963.1,1973.3,1948.25,1953.2,3775509,0.0,0.0,2023-05-29,KotakBank,8.15
1957.85,1979.1,1952.35,1974.7,7429705,0.0,0.0,2023-05-30,KotakBank,21.5
1984.95,2064.4,1953.9,2014.35,88598126,0.0,0.0,2023-05-31,KotakBank,39.65
1968.0,1979.15,1925.0,1930.05,5967432,0.0,0.0,2023-06-01,KotakBank,-84.3
1944.95,1951.35,1928.0,1938.75,3558072,0.0,0.0,2023-06-02,KotakBank,8.7
1945.0,1951.5,1922.25,1924.9,2405909,0.0,0.0,2023-06-05,KotakBank,-13.85
1934.9,1966.4,1930.15,1959.05,4112841,0.0,0.0,2023-06-06,KotakBank,34.15
1972.0,1972.0,1936.0,1939.4,3100414,0.0,0.0,2023-06-07,KotakBank,-19.65
1936.9,1936.9,1879.55,1886.5,5491614,0.0,0.0,2023-06-08,KotakBank,-52.9
1862.0,1897.7,1860.7,1872.0,14196924,0.0,0.0,2023-06-09,KotakBank,-14.5
1874.85,1884.0,1864.45,1879.45,2815173,0.0,0.0,2023-06-12,KotakBank,7.45
1875.35,1883.0,1852.0,1855.95,9561827,0.0,0.0,2023-06-13,KotakBank,-23.5
1855.95,1867.95,1846.4,1864.65,5578543,0.0,0.0,2023-06-14,KotakBank,8.7
1867.95,1869.0,1828.7,1833.5,4838188,0.0,0.0,2023-06-15,KotakBank,-31.15
1836.95,1861.65,1833.0,1857.4,3197657,0.0,0.0,2023-06-16,KotakBank,23.9
1863.85,1868.45,1818.0,1824.55,7609913,0.0,0.0,2023-06-19,KotakBank,-32.85
1820.0,1847.0,1815.3,1844.0,4622905,0.0,0.0,2023-06-20,KotakBank,19.45
1461.29,1496.04,1458.23,1481.33,1458922,0.0,0.0,2022-06-21,L&T,0.0
1471.16,1472.1,1449.44,1460.05,1906619,0.0,0.0,2022-06-22,L&T,-21.28
1462.77,1492.64,1462.77,1475.41,1828491,0.0,0.0,2022-06-23,L&T,15.36
1482.76,1492.88,1470.17,1475.95,1731440,0.0,0.0,2022-06-24,L&T,0.54
1504.73,1525.17,1490.66,1516.38,2389778,0.0,0.0,2022-06-27,L&T,40.43
1510.65,1537.81,1504.83,1531.88,2072405,0.0,0.0,2022-06-28,L&T,15.5
1511.89,1534.35,1506.11,1528.33,1480197,0.0,0.0,2022-06-29,L&T,-3.55
1529.46,1547.09,1522.6,1538.55,3308971,0.0,0.0,2022-06-30,L&T,10.22
1541.21,1556.07,1515.2,1552.27,1294305,0.0,0.0,2022-07-01,L&T,13.72
1552.22,1567.38,1530.6,1561.7,1269969,0.0,0.0,2022-07-04,L&T,9.43
1563.97,1577.05,1541.86,1545.11,1445200,0.0,0.0,2022-07-05,L&T,-16.59
1545.76,1570.39,1532.18,1536.47,2422594,0.0,0.0,2022-07-06,L&T,-8.64
1546.1,1593.74,1545.85,1590.73,1697912,0.0,0.0,2022-07-07,L&T,54.26
1600.5,1680.48,1597.54,1666.11,6516138,0.0,0.0,2022-07-08,L&T,75.38
1663.65,1667.5,1632.49,1641.97,1316037,0.0,0.0,2022-07-11,L&T,-24.14
1634.07,1651.75,1628.2,1632.84,781516,0.0,0.0,2022-07-12,L&T,-9.13
1642.96,1661.97,1623.61,1626.42,1914814,0.0,0.0,2022-07-13,L&T,-6.42
1630.96,1646.27,1613.93,1625.34,1170472,0.0,0.0,2022-07-14,L&T,-1.08
1632.99,1666.51,1628.35,1663.55,1345141,0.0,0.0,2022-07-15,L&T,38.21
1674.61,1712.67,1668.63,1705.81,3200640,0.0,0.0,2022-07-18,L&T,42.26
1698.2,1713.01,1692.33,1707.93,1351783,0.0,0.0,2022-07-19,L&T,2.12
1718.34,1724.76,1706.1,1717.95,1509911,0.0,0.0,2022-07-20,L&T,10.02
1726.9,1768.95,1715.1,1765.15,2827327,22.0,0.0,2022-07-21,L&T,47.2
1765.5,1779.55,1752.55,1767.75,1495629,0.0,0.0,2022-07-22,L&T,2.6
1765.0,1785.5,1760.05,1782.45,1916615,0.0,0.0,2022-07-25,L&T,14.7
1780.75,1780.75,1741.9,1751.25,1585897,0.0,0.0,2022-07-26,L&T,-31.2
1754.0,1819.5,1750.0,1796.65,5369460,0.0,0.0,2022-07-27,L&T,45.4
1805.0,1816.0,1786.95,1801.25,1831059,0.0,0.0,2022-07-28,L&T,4.6
1814.95,1832.5,1794.0,1808.05,1747781,0.0,0.0,2022-07-29,L&T,6.8
1808.0,1817.85,1790.3,1814.7,1341943,0.0,0.0,2022-08-01,L&T,6.65
1809.0,1811.65,1775.7,1793.05,1749346,0.0,0.0,2022-08-02,L&T,-21.65
1793.05,1804.0,1773.0,1789.8,1264299,0.0,0.0,2022-08-03,L&T,-3.25
1793.8,1814.8,1775.0,1780.1,1856927,0.0,0.0,2022-08-04,L&T,-9.7
1782.95,1807.0,1775.3,1787.45,1430542,0.0,0.0,2022-08-05,L&T,7.35
1796.4,1832.05,1790.25,1829.65,2625195,0.0,0.0,2022-08-08,L&T,42.2
1830.0,1867.0,1822.25,1855.15,3422074,0.0,0.0,2022-08-10,L&T,25.5
1870.05,1878.8,1855.2,1867.15,1918049,0.0,0.0,2022-08-11,L&T,12.0
1865.0,1869.0,1838.0,1846.45,1041383,0.0,0.0,2022-08-12,L&T,-20.7
1860.0,1864.0,1842.0,1848.9,1426893,0.0,0.0,2022-08-16,L&T,2.45
1861.45,1867.35,1850.05,1855.7,1748371,0.0,0.0,2022-08-17,L&T,6.8
1857.0,1898.55,1850.0,1894.55,2519639,0.0,0.0,2022-08-18,L&T,38.85
1894.1,1942.0,1892.75,1936.05,4134598,0.0,0.0,2022-08-19,L&T,41.5
1937.1,1944.0,1875.0,1880.65,3175874,0.0,0.0,2022-08-22,L&T,-55.4
1870.0,1911.95,1865.7,1877.05,1811509,0.0,0.0,2022-08-23,L&T,-3.6
1876.0,1898.0,1851.6,1893.35,1534933,0.0,0.0,2022-08-24,L&T,16.3
1900.0,1918.0,1873.0,1877.9,1121363,0.0,0.0,2022-08-25,L&T,-15.45
1890.2,1912.0,1887.2,1905.4,1119310,0.0,0.0,2022-08-26,L&T,27.5
1870.0,1890.0,1861.0,1881.5,1183546,0.0,0.0,2022-08-29,L&T,-23.9
1893.9,1928.0,1889.15,1922.5,1394462,0.0,0.0,2022-08-30,L&T,41.0
1905.0,1930.5,1892.1,1912.95,2014905,0.0,0.0,2022-09-01,L&T,-9.55
1900.5,1958.8,1900.25,1940.5,3201140,0.0,0.0,2022-09-02,L&T,27.55
1947.95,1972.75,1942.1,1968.35,2474746,0.0,0.0,2022-09-05,L&T,27.85
1973.8,1985.1,1951.3,1962.3,1172733,0.0,0.0,2022-09-06,L&T,-6.05
1941.1,1961.35,1934.0,1958.1,1238549,0.0,0.0,2022-09-07,L&T,-4.2
1967.9,1977.0,1947.55,1974.4,1632797,0.0,0.0,2022-09-08,L&T,16.3
1977.35,1987.4,1944.0,1949.75,980869,0.0,0.0,2022-09-09,L&T,-24.65
1949.75,1967.0,1947.9,1961.9,791708,0.0,0.0,2022-09-12,L&T,12.15
1968.9,1995.0,1963.1,1991.35,1761021,0.0,0.0,2022-09-13,L&T,29.45
1964.65,1972.95,1949.4,1953.9,2322752,0.0,0.0,2022-09-14,L&T,-37.45
1959.1,1984.7,1954.8,1957.5,1566565,0.0,0.0,2022-09-15,L&T,3.6
1947.0,1956.9,1915.0,1920.0,3881617,0.0,0.0,2022-09-16,L&T,-37.5
